gene_id,gene_short_name,cluster_method,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000150093,ITGB1,louvain,louvain 2,0.20753300389708795,5.341413051064657,0.9298245614035088,0.2231958721157361,0.3060010295863924,7.208255125496157e-39,3.935491050867137e-33
ENSG00000150093,ITGB1,louvain,louvain 7,0.15780825006034854,4.6338834344147,0.7872340425531915,0.20045912845503733,0.08846149726512599,1.2380237427089913e-7,0.0675923822806828
ENSG00000180644,PRF1,louvain,louvain 14,0.15056001725245396,3.3272161960383966,0.7727272727272727,0.19484237526788162,0.29137738742375785,3.477908923655187e-32,1.8988339350480225e-26
ENSG00000180644,PRF1,louvain,louvain 6,0.6725983101942556,15.559064484582708,1,0.6725983101942556,0.8585144650702973,2.9333853945441503e-67,1.6015404238592697e-61
ENSG00000197746,PSAP,louvain,louvain 4,0.20049035686836503,18.524358041302015,1,0.20049035686836503,0.3935099062344208,4.2190968868375365e-48,2.30350032730669e-42
ENSG00000107742,SPOCK2,louvain,louvain 13,0.13758715909087912,1.6507685841213424,0.7445255474452555,0.18479843917108274,0.1569580976077331,7.241744779203579e-22,3.953775397101778e-16
ENSG00000107742,SPOCK2,louvain,louvain 2,0.1439818874795761,1.5760021825448514,0.8070175438596491,0.1784123388333878,0.1669679748333197,2.7901365410199347e-21,1.5233308473006538e-15
ENSG00000107742,SPOCK2,louvain,louvain 5,0.15897933276677573,1.7960618100305645,0.8070175438596491,0.19699612973274383,0.1501910579877785,1.9954385032520818e-13,1.089449559620539e-7
ENSG00000152766,ANKRD22,louvain,louvain 15,0.22806765641263646,1.7700943022703681,0.7755102040816326,0.2940872411636628,0.22798221007310737,3.70743391869772e-18,2.024147696591394e-12
ENSG00000107798,LIPA,louvain,louvain 4,0.22181430716836015,1.6338878124722018,0.9711538461538461,0.22840285094563817,0.34439614360682097,7.836831912085739e-42,4.278675119041451e-36
ENSG00000119922,IFIT2,louvain,louvain 15,0.34140660992477245,7.167508379619964,1,0.34140660992477245,0.36306625457547115,1.687257110649214e-28,9.211917647011514e-23
ENSG00000119917,IFIT3,louvain,louvain 15,0.27720110701245265,4.690142534855453,0.9387755102040817,0.29527944007848217,0.3087550071528022,2.692419120820398e-24,1.4699800673943127e-18
ENSG00000185745,IFIT1,louvain,louvain 15,0.24597713561023823,2.3128850321372014,0.8367346938775511,0.29397267426589446,0.2509154263444437,6.900870024705519e-20,3.767668007388472e-14
ENSG00000107438,PDLIM1,louvain,louvain 10,0.24793519719412907,1.1201748450321942,0.6538461538461539,0.37919500747337387,0.28611354012556556,2.2390747460997055e-23,1.2224676391280562e-17
ENSG00000148737,TCF7L2,louvain,louvain 11,0.46575487881736843,3.7131300405421492,1,0.46575487881736843,0.6950026824317165,5.719540994188039e-55,3.1226977965968434e-49
ENSG00000099204,ABLIM1,louvain,louvain 5,0.17357204358426323,1.4390050458482193,0.7192982456140351,0.24130747522690255,0.1701505857385563,4.705909370061677e-15,2.569285338772574e-9
ENSG00000148908,RGS10,louvain,louvain 13,0.13278455326733501,2.8054505250224033,0.8613138686131386,0.15416511692902457,0.09205927334471872,2.90255140927068e-13,1.584705992919513e-7
ENSG00000148908,RGS10,louvain,louvain 3,0.13240406204505858,2.6008269734527345,0.91,0.14549896928028416,0.09361386673407228,1.1073595871720427e-11,6.045851138083201e-6
ENSG00000148908,RGS10,louvain,louvain 5,0.1511903290912053,3.084759715852412,0.9122807017543859,0.16572786073459045,0.10882562120668937,4.503370670859e-10,2.458705285168888e-4
ENSG00000142089,IFITM3,louvain,louvain 11,0.35731615224220603,15.858600282663758,1,0.35731615224220603,0.6505837611370175,3.2456843303412447e-51,1.7720462738364095e-45
ENSG00000185507,IRF7,louvain,louvain 1,0.33620435301038826,4.899371733786111,0.9714285714285714,0.3460927163342232,0.25616110607072856,1.5506099934050619e-16,8.465865380993616e-11
ENSG00000070031,SCT,louvain,louvain 1,0.39795429031736235,1.4905196336655746,0.45714285714285713,0.8705250100692301,0.3585126884455297,9.037727060000168e-23,4.9343278429482917e-17
ENSG00000117984,CTSD,louvain,louvain 8,0.25877675115446536,6.01187255700388,0.987012987012987,0.2621817084064978,0.5425373721873701,1.317020899119647e-84,7.190539002923537e-79
ENSG00000110651,CD81,louvain,louvain 14,0.1524579756859603,2.3920306942643363,0.8181818181818182,0.1863375258383959,0.13764877197979583,1.3754911387950512e-15,7.509768970479341e-10
ENSG00000129757,CDKN1C,louvain,louvain 11,0.8453958708731502,11.14641030138256,0.9583333333333334,0.8821522130850262,0.8648935010989828,7.441913277639659e-70,4.063061392192924e-64
ENSG00000133789,SWAP70,louvain,louvain 10,0.2837287429685437,2.244023475901749,0.8653846153846154,0.32786432520809494,0.34327926130283526,5.937848443329605e-28,3.2418871146046644e-22
ENSG00000133789,SWAP70,louvain,louvain 12,0.24610593217393123,2.2294206124680347,0.7543859649122807,0.32623344497474605,0.2834691501170162,1.8874589658905152e-24,1.0304959716072446e-18
ENSG00000152270,PDE3B,louvain,louvain 13,0.12899845707794513,1.3293839695806198,0.6058394160583942,0.21292516409251183,0.12255602148679623,2.8085023507252326e-17,1.533358028425455e-11
ENSG00000152270,PDE3B,louvain,louvain 5,0.18860627428537696,1.6442018844663147,0.7543859649122807,0.2500129682387555,0.17499309924536205,1.8911348561411235e-15,1.0325028974073692e-9
ENSG00000070081,NUCB2,louvain,louvain 5,0.15444728289179047,1.7407588207939737,0.8245614035087719,0.18730840691132034,0.1510815684900316,1.688795920493777e-13,9.220319087119874e-8
ENSG00000066336,SPI1,louvain,louvain 4,0.19589969451086886,3.966723457699426,1,0.19589969451086886,0.34759305672055335,3.09479950419619e-42,1.6896676853059937e-36
ENSG00000255197,AC090559.1,louvain,louvain 4,0.20085407062621397,1.4222563639458103,0.9326923076923077,0.2153486942796521,0.2982655878281956,4.454120142801255e-36,2.431815974365201e-30
ENSG00000110077,MS4A6A,louvain,louvain 4,0.2014038737300877,5.0597601541414905,0.9903846153846154,0.2033592511449429,0.34590109636119665,5.061343606215334e-42,2.763341768685386e-36
ENSG00000110077,MS4A6A,louvain,louvain 8,0.24023960630604652,6.362832443576814,0.9935064935064936,0.24180979981131479,0.4801534739218606,1.3504317287568732e-73,7.372952109493901e-68
ENSG00000110077,MS4A6A,louvain,louvain 9,0.22684928986587996,5.956228953609843,0.9861111111111112,0.23004435028652614,0.3543813867808318,5.399723749593284e-35,2.9480871755654454e-29
ENSG00000110079,MS4A4A,louvain,louvain 11,0.3956225108059751,0.8660733582097421,0.6458333333333334,0.6125767909253808,0.4437285632179219,2.0576864597001795e-034,1.123435076402507e-28
ENSG00000166927,MS4A7,louvain,louvain 11,0.4476010113854091,8.63558045308032,0.9791666666666666,0.45712443715956674,0.6254802300725887,4.064491823167316e-49,2.2190906006946597e-43
ENSG00000156738,MS4A1,louvain,louvain 10,0.4261653874180351,10.171679029553047,1,0.4261653874180351,0.5881493825154201,1.737946207913252e-48,9.488664911343983e-43
ENSG00000156738,MS4A1,louvain,louvain 12,0.4401427340143054,10.826667942442146,0.9824561403508771,0.4480024256931323,0.6277386482977408,3.8335141018833935e-55,2.0929836942052763e-49
ENSG00000254772,EEF1G,louvain,louvain 13,0.13868214324009154,17.195631865412327,1,0.13868214324009154,0.3237528717530382,2.9789736930602676e-45,1.6264302672001144e-39
ENSG00000254772,EEF1G,louvain,louvain 3,0.1296075060206736,15.744225443631242,1,0.1296075060206736,0.19696161461729264,2.1930638876189785e-23,1.1973470907233337e-17
ENSG00000254772,EEF1G,louvain,louvain 7,0.12003079804943395,14.250122214557924,1,0.12003079804943395,0.09275783997661859,6.08537691245771e-8,0.03322433232894536
ENSG00000133321,PLAAT4,louvain,louvain 14,0.14841161708312411,3.645652754710198,0.9431818181818182,0.15735207594355327,0.13791548995588523,1.2895531817425524e-15,7.040573506359814e-10
ENSG00000173457,PPP1R14B,louvain,louvain 1,0.4355065876982769,6.7215375941188436,1,0.4355065876982769,0.36749547270688726,2.527098729553715e-23,1.3797200933744419e-17
ENSG00000245532,NEAT1,louvain,louvain 9,0.21899710175219378,58.24227122724525,1,0.21899710175219378,0.40818925401551515,1.884153927395426e-40,1.0286915197400807e-34
ENSG00000251562,MALAT1,louvain,louvain 3,0.12697098768799697,507.14369245125584,1,0.12697098768799697,0.1825829697210228,9.900046053279027e-22,5.40512814370875e-16
ENSG00000172543,CTSW,louvain,louvain 14,0.25441370763423693,5.281682772461881,0.8977272727272727,0.28339754774446646,0.41068313219375896,8.475385720603004e-46,4.627306341877623e-40
ENSG00000172543,CTSW,louvain,louvain 6,0.45701172334836027,9.781995209057202,1,0.45701172334836027,0.6538205792254869,4.7571357473515e-50,2.597253403981498e-44
ENSG00000150687,PRSS23,louvain,louvain 6,0.3133390125913202,1.0902436069475776,0.5217391304347826,0.6005664408000304,0.2960049812077132,1.913630364937508e-22,1.0447847703449312e-16
ENSG00000166002,SMCO4,louvain,louvain 15,0.23214199927578053,1.9962004805311138,0.9387755102040817,0.2472816948807227,0.27742016910454026,6.712282799572991e-22,3.664705040082866e-16
ENSG00000184384,MAML2,louvain,louvain 5,0.16118215229451374,1.5097317736258535,0.7894736842105263,0.20416405957305073,0.134402876476103,3.825279011992487e-12,2.088487582177538e-6
ENSG00000149311,ATM,louvain,louvain 5,0.14857243624907593,4.115845669674574,0.9649122807017544,0.15397507029449686,0.12474391657507691,2.320576877591185e-11,1.2669653578584594e-5
ENSG00000110777,POU2AF1,louvain,louvain 10,0.2966492584428973,0.9531568544842103,0.5961538461538461,0.4976052077106664,0.32940580085304416,7.783782276971856e-27,4.249711609758324e-21
ENSG00000149294,NCAM1,louvain,louvain 6,0.29756285290414924,0.8153293701324728,0.3695652173913043,0.8051700725641686,0.28306759948849186,1.6961911280743652e-21,9.260694701947613e-16
ENSG00000198851,CD3E,louvain,louvain 13,0.18574693302483514,5.107693070985679,0.9708029197080292,0.19133330695039408,0.279429353111845,7.778621361844587e-39,4.2468939049262895e-33
ENSG00000198851,CD3E,louvain,louvain 14,0.18002716880522893,5.011623189350607,0.9545454545454546,0.18859989112928743,0.21830819231211995,3.5469741332761814e-24,1.936541467544797e-18
ENSG00000198851,CD3E,louvain,louvain 2,0.16550462764815324,4.3189595799436145,0.9824561403508771,0.16846006742758457,0.23361426424637252,1.4322109769954916e-29,7.819442271102286e-24
ENSG00000198851,CD3E,louvain,louvain 3,0.17846754021657552,4.850594789476443,0.97,0.183987154862449,0.23680919341969642,5.065480604307893e-28,2.7656004455339804e-22
ENSG00000198851,CD3E,louvain,louvain 5,0.18587620727688153,5.032513334248879,0.9824561403508771,0.1891954252639687,0.21532171757892063,9.145710672317396e-19,4.993283655765128e-13
ENSG00000198851,CD3E,louvain,louvain 7,0.15342120505866955,4.044260082765674,0.9574468085106383,0.16023992528349928,0.14170136660241983,1.853782783986096e-11,1.0121097865728888e-5
ENSG00000167286,CD3D,louvain,louvain 13,0.1623034604925865,6.171822895164417,0.9781021897810219,0.16593712005585337,0.25026434736598235,1.070216812748599e-34,5.843062732563526e-29
ENSG00000167286,CD3D,louvain,louvain 14,0.22787727504043748,9.670675287852498,0.9772727272727273,0.2331767465530058,0.3459723239821081,2.5054168613511514e-38,1.367882443791888e-32
ENSG00000167286,CD3D,louvain,louvain 2,0.18505581353160616,7.124589260384903,1,0.18505581353160616,0.2877155272184657,1.727491039305921e-36,9.431582827298538e-31
ENSG00000167286,CD3D,louvain,louvain 3,0.15518815124643123,5.72746215518948,0.99,0.15675570832972852,0.21550655131188803,1.5588786176248426e-25,8.511009588646353e-20
ENSG00000167286,CD3D,louvain,louvain 5,0.17898804688531356,6.8183065059439505,1,0.17898804688531356,0.21378167662334868,1.2259085206672862e-18,6.693092750287183e-13
ENSG00000167286,CD3D,louvain,louvain 7,0.17727819169296866,6.732642987294395,1,0.17727819169296866,0.19562992810274407,2.3316851257165996e-15,1.2730301280874919e-9
ENSG00000160654,CD3G,louvain,louvain 13,0.1615015487595649,3.8027578638314283,0.9562043795620438,0.168898566260003,0.24116819044162693,2.028463936346412e-33,1.1074804553270506e-27
ENSG00000160654,CD3G,louvain,louvain 14,0.20545188754122745,5.405921081516798,0.9318181818181818,0.2204849524832685,0.2603603369471592,9.319867672683522e-29,5.0883681532550225e-23
ENSG00000160654,CD3G,louvain,louvain 2,0.1799070707342814,4.280156090893601,0.9736842105263158,0.18476942399737006,0.2692683394642497,4.136237532267404e-34,2.2582616054920343e-28
ENSG00000160654,CD3G,louvain,louvain 3,0.1671996454198273,4.187847532430658,0.92,0.1817387450215514,0.20505401524912353,2.5446774346059246e-24,1.3893175389717967e-18
ENSG00000160654,CD3G,louvain,louvain 5,0.17795260986164954,4.169380629513588,0.9824561403508771,0.18113033503775045,0.2030895774589621,9.341901616223857e-18,5.100398025409739e-12
ENSG00000160654,CD3G,louvain,louvain 7,0.14726014635111645,3.681676099969486,0.8936170212765957,0.16479111615482078,0.12157986303266514,5.189691155394675e-10,2.8334156801108304e-4
ENSG00000134954,ETS1,louvain,louvain 2,0.1493807988290465,3.955667924188083,0.956140350877193,0.1562331290505624,0.17021299910036078,1.1156897710240598e-21,6.09133144286006e-16
ENSG00000134954,ETS1,louvain,louvain 3,0.15429368398098472,4.220531288829171,0.94,0.16414221700104759,0.1704797839013162,2.4052796098327067e-20,1.3132105085803629e-14
ENSG00000134954,ETS1,louvain,louvain 5,0.16546335412362678,4.265216268411397,1,0.16546335412362678,0.1866522909832362,2.0970920132972042e-16,1.1449493264998745e-10
ENSG00000134954,ETS1,louvain,louvain 7,0.15864476534956257,4.401201880718959,0.9361702127659575,0.16946145389612366,0.1342955760513621,6.324874635449642e-11,3.453191804716441e-5
ENSG00000084234,APLP2,louvain,louvain 8,0.24541464774739552,7.686267228003031,0.987012987012987,0.24864378784933494,0.5385876045309679,6.776753652036839e-84,3.699904191402553e-78
ENSG00000118971,CCND2,louvain,louvain 2,0.154764917760596,1.9430464137725816,0.8070175438596491,0.191773919833782,0.16870829795802114,1.706864540529997e-21,9.318968331931624e-16
ENSG00000118971,CCND2,louvain,louvain 7,0.12628578755789271,1.7166402366931368,0.723404255319149,0.1745715298594399,0.07539414186285869,1.0756412766657602e-6,0.5872678678212051
ENSG00000139193,CD27,louvain,louvain 13,0.13877420415530126,1.7549341829476794,0.7299270072992701,0.1901206596927627,0.16452728428234498,6.929713358411935e-23,3.7834156022921643e-17
ENSG00000139193,CD27,louvain,louvain 3,0.12487428459186127,1.583750312618647,0.71,0.17587927407304405,0.11918969932696187,1.531706081075863e-14,8.36265569084989e-9
ENSG00000139193,CD27,louvain,louvain 5,0.16951972713122707,1.9459329936107652,0.8245614035087719,0.2055877541804243,0.17004718564936422,4.79835839590665e-15,2.619759733413154e-9
ENSG00000159335,PTMS,louvain,louvain 14,0.14755486670271248,1.093798884046518,0.42045454545454547,0.3509413045902351,0.1696651837869577,5.729630430026548e-19,3.1282063258815946e-13
ENSG00000089692,LAG3,louvain,louvain 14,0.17634095286152995,0.5543348218823593,0.2727272727272727,0.6465834938256099,0.20709783543527435,5.733630139089178e-23,3.1303900470385184e-17
ENSG00000111678,C12orf57,louvain,louvain 13,0.15090182618071915,4.097311375102132,0.948905109489051,0.15902730912891172,0.1566366590179949,7.999140640143262e-22,4.3672908152990167e-16
ENSG00000111678,C12orf57,louvain,louvain 3,0.15602306242047062,4.395552075575866,0.93,0.16776673378545226,0.14944292279853674,5.948011883533131e-18,3.2474360480525837e-12
ENSG00000111678,C12orf57,louvain,louvain 7,0.15098464403462034,4.052340802662039,0.9574468085106383,0.15769507265838123,0.12755886707251582,1.9296584607476294e-10,1.0535356298143832e-4
ENSG00000198178,CLEC4C,louvain,louvain 1,0.3985943022764367,2.491733500330054,0.45714285714285713,0.8719250362297053,0.383296117465017,2.6700979618992168e-24,1.4577933842581153e-18
ENSG00000059804,SLC2A3,louvain,louvain 8,0.31211790847223103,3.7429067379568317,0.9155844155844156,0.34089473691293315,0.4235517318660976,5.319482935267806e-64,2.904278098168164e-58
ENSG00000171860,C3AR1,louvain,louvain 11,0.33327785880662886,2.2100745959576877,0.9791666666666666,0.34036887707911034,0.40760712101658075,1.3827939258939689e-31,7.549639997203302e-26
ENSG00000166523,CLEC4E,louvain,louvain 9,0.2765331355238355,1.7913288152738243,0.8055555555555556,0.34328251306407165,0.3501044661580893,1.4499772544031017e-34,7.916440815864614e-29
ENSG00000139187,KLRG1,louvain,louvain 14,0.3572529221287757,3.0438767654900634,0.7613636363636364,0.4692277186168994,0.4619096958438765,7.218802143407828e-52,3.941249406236371e-46
ENSG00000245105,A2M-AS1,louvain,louvain 14,0.2220522282328501,0.9429110798406917,0.4772727272727273,0.4652522877259716,0.26370592027526474,3.9968590071533256e-29,2.182165112135501e-23
ENSG00000111796,KLRB1,louvain,louvain 6,0.4025502148890637,8.309954644526938,0.9347826086956522,0.43063511360225415,0.5202574674020064,2.0872970982768793e-39,1.1396015967462278e-33
ENSG00000184293,CLECL1,louvain,louvain 10,0.2340846776443146,1.03283682995653,0.5384615384615384,0.43472868705372714,0.2725126217435793,2.679750718494265e-22,1.4630634997763138e-16
ENSG00000150045,KLRF1,louvain,louvain 6,0.7260171233360361,7.026498737378616,0.9782608695652174,0.7421508371879479,0.8363033022288312,2.4635723833924516e-65,1.3450366141607767e-59
ENSG00000172243,CLEC7A,louvain,louvain 4,0.19669486224339222,3.0738524853924827,0.9807692307692307,0.20055162424816464,0.3189589107670053,1.2102222232038175e-38,6.607450272025883e-33
ENSG00000172243,CLEC7A,louvain,louvain 9,0.23334450097137105,3.7557168822199563,1,0.23334450097137105,0.3595412018236846,1.6364527598681284e-35,8.93454113305202e-30
ENSG00000134539,KLRD1,louvain,louvain 14,0.15590440690290447,3.911602886223481,0.6022727272727273,0.2588601473104829,0.2383365521031625,2.3861940337405078e-26,1.3027903566013051e-20
ENSG00000134539,KLRD1,louvain,louvain 6,0.6135292239106471,11.464022906399629,1,0.6135292239106471,0.765026867235762,2.9554403630869928e-59,1.6135817750346055e-53
ENSG00000213809,KLRK1,louvain,louvain 14,0.18035281898646402,2.807909284981091,0.7159090909090909,0.25192139794934654,0.2165465497643558,5.496892336198017e-24,3.0011383087940313e-18
ENSG00000213809,KLRK1,louvain,louvain 5,0.16163623789659565,2.1983506524751557,0.7719298245614035,0.20939239909331708,0.18564260144049555,2.5376749815596406e-16,1.385494409682117e-10
ENSG00000213809,KLRK1,louvain,louvain 6,0.31188326158997853,4.192860860303896,0.9130434782608695,0.3415864293604527,0.375268593986155,2.5479847277966716e-28,1.3911232218351487e-22
ENSG00000256039,LINC02446,louvain,louvain 13,0.12636604124873593,1.5463878328294953,0.40875912408759124,0.30914549376922895,0.15253384298419032,2.8437266844825404e-21,1.5525894579269327e-15
ENSG00000256039,LINC02446,louvain,louvain 5,0.28393165363910083,2.4187260502216636,0.6491228070175439,0.43740822317374994,0.2971605745288184,1.3182831676908045e-25,7.197430610641485e-20
ENSG00000121316,PLBD1,louvain,louvain 8,0.32725975199708557,4.457791203561056,0.948051948051948,0.34519179320240534,0.5348870789478833,3.1315445595733988e-83,1.7097293831902886e-77
ENSG00000008394,MGST1,louvain,louvain 8,0.2834910331520474,1.112573858253529,0.7662337662337663,0.3699798229272483,0.4180834352029631,4.306371389145749e-63,2.3511495873319045e-57
ENSG00000111716,LDHB,louvain,louvain 13,0.15280715721949747,4.582768201634841,0.9416058394160584,0.16228357007031902,0.188539356676186,3.832073526029482e-26,2.0921971830063164e-20
ENSG00000111716,LDHB,louvain,louvain 2,0.16906236753201498,4.949844788606668,0.9824561403508771,0.17208133838080097,0.23094875625277925,3.1069574382583734e-29,1.6963055525659242e-23
ENSG00000111716,LDHB,louvain,louvain 3,0.1616805385454076,5.0169030664086565,0.93,0.17385004144667482,0.18035038428813138,1.785272687935922e-21,9.747053294323752e-16
ENSG00000111716,LDHB,louvain,louvain 5,0.1732935576114205,4.995778872143427,1,0.1732935576114205,0.2266359904494556,1.0587693836662521e-19,5.780563204002636e-14
ENSG00000111716,LDHB,louvain,louvain 7,0.19260968033586023,5.742485859056297,1,0.19260968033586023,0.2421922137378433,9.24138372426976e-19,5.045518271939561e-13
ENSG00000123095,BHLHE41,louvain,louvain 10,0.30647622826610205,0.40284490840391834,0.40384615384615385,0.7588935176113003,0.31402603804611046,1.3330694976957192e-25,7.278159536569318e-20
ENSG00000188906,LRRK2,louvain,louvain 8,0.29167556508121,5.224566474328366,0.9935064935064936,0.29358194132357085,0.5091324963587065,1.1876839844286908e-78,6.484398249785323e-73
ENSG00000188906,LRRK2,louvain,louvain 9,0.26959079560035343,4.755470343090668,0.9861111111111112,0.2733878490595133,0.393282323007221,6.28521753508993e-39,3.4315402176330496e-33
ENSG00000184613,NELL2,louvain,louvain 5,0.18978650233677613,0.9957005593291303,0.6140350877192983,0.30908087523417827,0.20127099458836387,1.3188758619999162e-17,7.200666543760942e-12
ENSG00000247774,PCED1B-AS1,louvain,louvain 13,0.1430881736123119,4.062623699861341,0.9343065693430657,0.15314906081942758,0.16456316923980968,6.852911242572478e-23,3.741483951107296e-17
ENSG00000247774,PCED1B-AS1,louvain,louvain 2,0.1444776180284241,4.08976995373537,0.9385964912280702,0.15392942481533034,0.15386612346861736,1.1155430767116487e-19,6.090530535922588e-14
ENSG00000247774,PCED1B-AS1,louvain,louvain 3,0.16095928392978848,4.838822929773797,0.92,0.17495574340194398,0.15907486132580986,4.796519384245577e-19,2.6187556882165574e-13
ENSG00000247774,PCED1B-AS1,louvain,louvain 7,0.16057385998328907,4.714235867448533,0.9361702127659575,0.1715220777094224,0.14156938747706874,1.8947933787377243e-11,1.0345003409894352e-5
ENSG00000123405,NFE2,louvain,louvain 8,0.255308202530776,1.0225211774538867,0.7207792207792207,0.35421138008774333,0.37941357052596053,9.263782107450215e-57,5.057747117204594e-51
ENSG00000161642,ZNF385A,louvain,louvain 4,0.1923317791590661,1.1939768903478214,0.8557692307692307,0.22474724755666153,0.26443140225306416,6.187098936792462e-32,3.3779704065205804e-26
ENSG00000123384,LRP1,louvain,louvain 4,0.20198221153806403,1.8062474864941795,0.9807692307692307,0.20594264705841825,0.30878519340450994,2.2257607707204994e-37,1.2151986079902712e-31
ENSG00000123384,LRP1,louvain,louvain 9,0.2211581454538884,2.1832517323542344,0.9305555555555556,0.23766248466686513,0.2842114431451475,4.848464626848016e-28,2.647116232320211e-22
ENSG00000090382,LYZ,louvain,louvain 4,0.19995130147945883,91.40712043743027,1,0.19995130147945883,0.3667030110533533,1.162898236004689e-44,6.349075499114801e-39
ENSG00000090382,LYZ,louvain,louvain 8,0.25837673380861925,128.31973937296848,1,0.25837673380861925,0.5793630090061329,2.449491204225577e-91,1.3373487127710382e-85
ENSG00000090382,LYZ,louvain,louvain 9,0.2395061521690135,116.06354760174298,1,0.2395061521690135,0.42032667461271395,1.06745431933513e-41,5.8279803472740095e-36
ENSG00000257764,AC020656.1,louvain,louvain 8,0.2806863244893716,7.854139631981215,1,0.2806863244893716,0.5680572182080763,2.981340787039453e-89,1.6277226294999302e-83
ENSG00000257764,AC020656.1,louvain,louvain 9,0.2500047084271687,6.739299956417505,1,0.2500047084271687,0.40281163954213217,6.693037984046461e-40,3.6541979481498463e-34
ENSG00000139318,DUSP6,louvain,louvain 15,0.256492582238802,8.618570404204387,1,0.256492582238802,0.33301387838564495,3.636334194871588e-26,1.9853293803740408e-20
ENSG00000139318,DUSP6,louvain,louvain 4,0.21074297406729647,6.6451660708587115,1,0.21074297406729647,0.33761917127738406,5.590720663986262e-41,3.05236576091658e-35
ENSG00000139318,DUSP6,louvain,louvain 9,0.23773973982367413,7.794483608421745,1,0.23773973982367413,0.3535624969176342,6.524728234688057e-35,3.5623058742926383e-29
ENSG00000133639,BTG1,louvain,louvain 13,0.1334671792816352,11.209643245187003,1,0.1334671792816352,0.16943321888816862,1.507459196484201e-23,8.230274975044793e-18
ENSG00000133639,BTG1,louvain,louvain 3,0.13339510556863865,11.201757749789133,1,0.13339510556863865,0.13088747665354128,7.419947201692113e-16,4.0510685737078433e-10
ENSG00000205056,LINC02397,louvain,louvain 10,0.2688059388492501,1.5103494293196913,0.75,0.3584079184656668,0.326577527385146,1.313610166168397e-26,7.171917424229597e-21
ENSG00000205056,LINC02397,louvain,louvain 12,0.3910626882959553,2.329133755738568,0.7719298245614035,0.5066039371106694,0.4570217852570017,1.7741250632496626e-39,9.686190607824183e-34
ENSG00000235162,C12orf75,louvain,louvain 1,0.28135220645450043,4.284179669482673,0.7714285714285715,0.36471582318175977,0.21818231791490636,2.9745394555306563e-014,1.6240093065360723e-8
ENSG00000235162,C12orf75,louvain,louvain 14,0.1478718137520701,2.069327345183601,0.7045454545454546,0.2098825743577769,0.20933483662774105,3.2935862645726353e-23,1.7981992928687218e-17
ENSG00000136026,CKAP4,louvain,louvain 8,0.2536189499421905,1.4337451904925134,0.7987012987012987,0.31753917309835233,0.3697320979835993,3.374001741595516e-55,1.8421037308589038e-49
ENSG00000122986,HVCN1,louvain,louvain 12,0.25021269102956956,2.8800038447939054,0.8771929824561403,0.2852424677737093,0.33138076626208157,1.6214962698787112e-28,8.852883184656799e-23
ENSG00000111249,CUX2,louvain,louvain 1,0.28064430348355557,0.4197947144134841,0.34285714285714286,0.8185458851603704,0.2662212743164563,3.8301980780145923e-17,2.091173244653627e-11
ENSG00000111331,OAS3,louvain,louvain 15,0.2343626607364017,1.6668368050685447,0.8979591836734694,0.26099478127462916,0.2559373793374814,2.875528755467842e-20,1.5699524346227775e-14
ENSG00000122025,FLT3,louvain,louvain 1,0.3349332309679161,0.5017300324213898,0.5714285714285714,0.5861331541938533,0.2987077225996666,4.114344987922296e-19,2.246308933055936e-13
ENSG00000133112,TPT1,louvain,louvain 13,0.1239727240766959,87.08171895876603,1,0.1239727240766959,0.27054815275768845,1.438875811327347e-37,7.855830267103917e-32
ENSG00000133112,TPT1,louvain,louvain 3,0.12752661518212705,90.33927751648332,1,0.12752661518212705,0.3054222785109549,3.407310938350943e-36,1.8602895530114644e-30
ENSG00000133112,TPT1,louvain,louvain 7,0.13194565980040007,94.43361225387225,1,0.13194565980040007,0.2788327090829181,1.8302424234018463e-021,9.99257455904706e-16
ENSG00000184226,PCDH9,louvain,louvain 12,0.23052346762406417,1.0672033012326152,0.40350877192982454,0.5712972893292025,0.2588122004229843,2.2166819598971703e-22,1.210241849645058e-16
ENSG00000178695,KCTD12,louvain,louvain 4,0.2086217063518745,4.287601270072041,0.9903846153846154,0.21064715981160143,0.3439811516367027,8.840451507600715e-42,4.826621309604762e-36
ENSG00000178695,KCTD12,louvain,louvain 8,0.2397511522745259,5.222909746830809,0.9805194805194806,0.24451442020050984,0.45187164600929586,9.33106021496891e-69,5.094478945566575e-63
ENSG00000169508,GPR183,louvain,louvain 2,0.1675540146096217,1.8292524398162766,0.6929824561403509,0.24178680589236545,0.2126456541340144,6.175978579703327e-27,3.3718990251606252e-21
ENSG00000102524,TNFSF13B,louvain,louvain 15,0.24262268322781522,5.450064687252508,1,0.24262268322781522,0.34050273095322137,9.572231701424857e-27,5.226151342026929e-21
ENSG00000102524,TNFSF13B,louvain,louvain 9,0.22628566535856273,5.062472944300044,0.9861111111111112,0.2294727874058664,0.3546755243710861,5.044790706768568e-35,2.754304382174435e-29
ENSG00000183087,GAS6,louvain,louvain 1,0.3796524429698104,0.7303810603779686,0.8,0.47456555371226294,0.3792886808714137,4.725044465225571e-24,2.579732526679205e-18
ENSG00000169413,RNASE6,louvain,louvain 1,0.32460625867069126,3.0251612623750432,1,0.32460625867069126,0.3724558383379072,1.2489696112395357e-23,6.818999386484493e-18
